source,source_id,raw_id,title,title_stem,author,license_raw,license_normalized,license_display,url,genre_tier1,genre_tier2,primary_pool,candidate_pools,auto_label_score,auto_label_confidence,auto_label_bucket,matched_keywords
freesound,597970,597970,SMG_Sound_Drum_Snare_0008336568.wav,SMG_Sound_Drum_Snare_0008336568,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597970/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597971,597971,SMG_Sound_Drum_Snare_0008654118.wav,SMG_Sound_Drum_Snare_0008654118,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597971/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597972,597972,SMG_Sound_Drum_Snare_0008683593.wav,SMG_Sound_Drum_Snare_0008683593,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597972/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597973,597973,SMG_Sound_Drum_Snare_0008719784.wav,SMG_Sound_Drum_Snare_0008719784,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597973/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597974,597974,SMG_Sound_Drum_Snare_0008806872.wav,SMG_Sound_Drum_Snare_0008806872,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597974/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597975,597975,SMG_Sound_Drum_Snare_0008851194.wav,SMG_Sound_Drum_Snare_0008851194,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597975/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597976,597976,SMG_Sound_Drum_Snare_0009125488.wav,SMG_Sound_Drum_Snare_0009125488,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597976/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597977,597977,SMG_Sound_Drum_Snare_0009350985.wav,SMG_Sound_Drum_Snare_0009350985,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597977/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597978,597978,SMG_Sound_Drum_Snare_0009768171.wav,SMG_Sound_Drum_Snare_0009768171,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597978/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597979,597979,SMG_Sound_Drum_Snare_0009791775.wav,SMG_Sound_Drum_Snare_0009791775,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597979/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597981,597981,SMG_Sound_Drum_Snare_0010003514.wav,SMG_Sound_Drum_Snare_0010003514,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597981/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597982,597982,SMG_Sound_Drum_Snare_0010025852.wav,SMG_Sound_Drum_Snare_0010025852,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597982/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597983,597983,SMG_Sound_Drum_Snare_0010138548.wav,SMG_Sound_Drum_Snare_0010138548,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597983/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597984,597984,SMG_Sound_Drum_Snare_0010161057.wav,SMG_Sound_Drum_Snare_0010161057,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597984/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597985,597985,SMG_Sound_Drum_Snare_0010242719.wav,SMG_Sound_Drum_Snare_0010242719,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597985/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597986,597986,SMG_Sound_Drum_Snare_0010402740.wav,SMG_Sound_Drum_Snare_0010402740,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597986/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597987,597987,SMG_Sound_Drum_Snare_0010433839.wav,SMG_Sound_Drum_Snare_0010433839,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597987/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597988,597988,SMG_Sound_Drum_Snare_0010526833.wav,SMG_Sound_Drum_Snare_0010526833,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597988/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597989,597989,SMG_Sound_Drum_Snare_0010777735.wav,SMG_Sound_Drum_Snare_0010777735,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597989/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597990,597990,SMG_Sound_Drum_Snare_0010872662.wav,SMG_Sound_Drum_Snare_0010872662,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597990/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597991,597991,SMG_Sound_Drum_Snare_0011012037.wav,SMG_Sound_Drum_Snare_0011012037,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597991/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597992,597992,SMG_Sound_Drum_Snare_0011310542.wav,SMG_Sound_Drum_Snare_0011310542,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597992/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597993,597993,SMG_Sound_Drum_Snare_0011599348.wav,SMG_Sound_Drum_Snare_0011599348,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597993/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597994,597994,SMG_Sound_Drum_Snare_0011656768.wav,SMG_Sound_Drum_Snare_0011656768,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597994/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597995,597995,SMG_Sound_Drum_Snare_0011677189.wav,SMG_Sound_Drum_Snare_0011677189,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597995/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597996,597996,SMG_Sound_Drum_Snare_0012023583.wav,SMG_Sound_Drum_Snare_0012023583,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597996/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597997,597997,SMG_Sound_Drum_Snare_0012055138.wav,SMG_Sound_Drum_Snare_0012055138,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597997/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597998,597998,SMG_Sound_Drum_Snare_0012060886.wav,SMG_Sound_Drum_Snare_0012060886,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597998/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,597999,597999,SMG_Sound_Drum_Snare_0012177267.wav,SMG_Sound_Drum_Snare_0012177267,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/597999/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598000,598000,SMG_Sound_Drum_Snare_0012265290.wav,SMG_Sound_Drum_Snare_0012265290,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598000/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598001,598001,SMG_Sound_Drum_Snare_0012265571.wav,SMG_Sound_Drum_Snare_0012265571,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598001/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598002,598002,SMG_Sound_Drum_Snare_0012267196.wav,SMG_Sound_Drum_Snare_0012267196,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598002/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598003,598003,SMG_Sound_Drum_Snare_0012305301.wav,SMG_Sound_Drum_Snare_0012305301,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598003/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598004,598004,SMG_Sound_Drum_Snare_0012436863.wav,SMG_Sound_Drum_Snare_0012436863,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598004/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598005,598005,SMG_Sound_Drum_Snare_0012547389.wav,SMG_Sound_Drum_Snare_0012547389,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598005/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598006,598006,SMG_Sound_Drum_Snare_0012812613.wav,SMG_Sound_Drum_Snare_0012812613,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598006/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598007,598007,SMG_Sound_Drum_Snare_0012835062.wav,SMG_Sound_Drum_Snare_0012835062,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598007/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598008,598008,SMG_Sound_Drum_Snare_0012901811.wav,SMG_Sound_Drum_Snare_0012901811,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598008/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598009,598009,SMG_Sound_Drum_Snare_0013050416.wav,SMG_Sound_Drum_Snare_0013050416,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598009/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598010,598010,SMG_Sound_Drum_Snare_0013203673.wav,SMG_Sound_Drum_Snare_0013203673,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598010/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598011,598011,SMG_Sound_Drum_Snare_0013204639.wav,SMG_Sound_Drum_Snare_0013204639,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598011/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598012,598012,SMG_Sound_Drum_Snare_0013653908.wav,SMG_Sound_Drum_Snare_0013653908,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598012/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598013,598013,SMG_Sound_Drum_Snare_0013887397.wav,SMG_Sound_Drum_Snare_0013887397,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598013/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598014,598014,SMG_Sound_Drum_Snare_0013900927.wav,SMG_Sound_Drum_Snare_0013900927,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598014/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598015,598015,SMG_Sound_Drum_Snare_0013952949.wav,SMG_Sound_Drum_Snare_0013952949,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598015/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598016,598016,SMG_Sound_Drum_Snare_0014007775.wav,SMG_Sound_Drum_Snare_0014007775,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598016/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598017,598017,SMG_Sound_Drum_Snare_0014192874.wav,SMG_Sound_Drum_Snare_0014192874,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598017/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598018,598018,SMG_Sound_Drum_Snare_0014269238.wav,SMG_Sound_Drum_Snare_0014269238,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598018/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598019,598019,SMG_Sound_Drum_Snare_0014319517.wav,SMG_Sound_Drum_Snare_0014319517,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598019/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598020,598020,SMG_Sound_Drum_Snare_0014504678.wav,SMG_Sound_Drum_Snare_0014504678,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598020/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598021,598021,SMG_Sound_Drum_Snare_0014691056.wav,SMG_Sound_Drum_Snare_0014691056,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598021/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598022,598022,SMG_Sound_Drum_Snare_0014991317.wav,SMG_Sound_Drum_Snare_0014991317,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598022/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598023,598023,SMG_Sound_Drum_Snare_0015250772.wav,SMG_Sound_Drum_Snare_0015250772,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598023/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598024,598024,SMG_Sound_Drum_Snare_0015299301.wav,SMG_Sound_Drum_Snare_0015299301,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598024/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598025,598025,SMG_Sound_Drum_Snare_0015603828.wav,SMG_Sound_Drum_Snare_0015603828,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598025/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598026,598026,SMG_Sound_Drum_Snare_0015736538.wav,SMG_Sound_Drum_Snare_0015736538,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598026/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598027,598027,SMG_Sound_Drum_Snare_0015824090.wav,SMG_Sound_Drum_Snare_0015824090,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598027/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598028,598028,SMG_Sound_Drum_Snare_0016088611.wav,SMG_Sound_Drum_Snare_0016088611,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598028/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598029,598029,SMG_Sound_Drum_Snare_0016130424.wav,SMG_Sound_Drum_Snare_0016130424,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598029/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598048,598048,SMG_Sound_Drum_Snare_0017878634.wav,SMG_Sound_Drum_Snare_0017878634,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598048/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598049,598049,SMG_Sound_Drum_Snare_0017997356.wav,SMG_Sound_Drum_Snare_0017997356,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598049/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598050,598050,SMG_Sound_Drum_Snare_0018097982.wav,SMG_Sound_Drum_Snare_0018097982,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598050/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598051,598051,SMG_Sound_Drum_Snare_0018221271.wav,SMG_Sound_Drum_Snare_0018221271,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598051/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598052,598052,SMG_Sound_Drum_Snare_0018894480.wav,SMG_Sound_Drum_Snare_0018894480,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598052/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598053,598053,SMG_Sound_Drum_Snare_0018926426.wav,SMG_Sound_Drum_Snare_0018926426,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598053/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,598054,598054,SMG_Sound_Drum_Snare_0019088936.wav,SMG_Sound_Drum_Snare_0019088936,stoltingmediagroup,ccby,cc-by,CC-BY,https://freesound.org/people/stoltingmediagroup/sounds/598054/,Percussion/Drums,Percussion/Drums,Freesound-CC-BY-Percussion/Drums,"[""Freesound-CC-BY-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
